iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,diabetes_prevalence
AUS,Australia,1/12/2020,0,0,0,0,0,0,0,0,0,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/13/2020,0,0,0,0,0,0,0,0,0,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/14/2020,0,0,0,0,0,0,0,0,0,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/15/2020,0,0,0,0,0,0,0,0,0,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/16/2020,0,0,0,0,0,0,0,0,0,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/17/2020,0,0,0,0,0,0,0,0,0,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/18/2020,0,0,0,0,0,0,0,0,0,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/19/2020,0,0,0,0,0,0,0,0,0,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/20/2020,0,0,0,0,0,0,0,0,0,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/21/2020,0,0,0,0,0,0,0,0,0,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/22/2020,0,0,0,0,0,0,0,0,0,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/23/2020,0,0,0,0,0,0,0,0,0,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/24/2020,0,0,0,0,0,0,0,0,0,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/25/2020,1,1,0,0,0.039,0.039,0,0,0,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/26/2020,4,3,0,0,0.157,0.118,0,0,7.94,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/27/2020,4,0,0,0,0.157,0,0,0,7.94,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/28/2020,4,0,0,0,0.157,0,0,0,7.94,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/29/2020,4,0,0,0,0.157,0,0,0,7.94,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/30/2020,6,2,0,0,0.235,0.078,0,0,7.94,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,1/31/2020,7,1,0,0,0.275,0.039,0,0,7.94,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/1/2020,9,2,0,0,0.353,0.078,0,0,7.94,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/2/2020,11,2,0,0,0.431,0.078,0,0,16.27,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/3/2020,11,0,0,0,0.431,0,0,0,16.27,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/4/2020,11,0,0,0,0.431,0,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/5/2020,12,1,0,0,0.471,0.039,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/6/2020,13,1,0,0,0.51,0.039,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/7/2020,14,1,0,0,0.549,0.039,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/8/2020,14,0,0,0,0.549,0,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/9/2020,14,0,0,0,0.549,0,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/10/2020,14,0,0,0,0.549,0,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/11/2020,14,0,0,0,0.549,0,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/12/2020,14,0,0,0,0.549,0,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/13/2020,14,0,0,0,0.549,0,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/14/2020,15,1,0,0,0.588,0.039,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/15/2020,15,0,0,0,0.588,0,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/16/2020,15,0,0,0,0.588,0,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/17/2020,15,0,0,0,0.588,0,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/18/2020,15,0,0,0,0.588,0,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/19/2020,15,0,0,0,0.588,0,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/20/2020,15,0,0,0,0.588,0,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/21/2020,17,2,0,0,0.667,0.078,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/22/2020,21,4,0,0,0.824,0.157,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/23/2020,22,1,0,0,0.863,0.039,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/24/2020,22,0,0,0,0.863,0,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/25/2020,22,0,0,0,0.863,0,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/26/2020,22,0,0,0,0.863,0,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/27/2020,23,1,0,0,0.902,0.039,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/28/2020,23,0,0,0,0.902,0,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,2/29/2020,25,2,0,0,0.98,0.078,0,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/1/2020,26,1,1,1,1.02,0.039,0.039,0.039,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/2/2020,29,3,1,0,1.137,0.118,0.039,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/3/2020,33,4,1,0,1.294,0.157,0.039,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/4/2020,41,8,1,0,1.608,0.314,0.039,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/5/2020,52,11,2,1,2.039,0.431,0.078,0.039,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/6/2020,59,7,2,0,2.314,0.275,0.078,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/7/2020,63,4,2,0,2.471,0.157,0.078,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/8/2020,74,11,3,1,2.902,0.431,0.118,0.039,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/9/2020,80,6,3,0,3.137,0.235,0.118,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/10/2020,100,20,3,0,3.922,0.784,0.118,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/11/2020,112,12,3,0,4.392,0.471,0.118,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/12/2020,126,14,3,0,4.941,0.549,0.118,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/13/2020,156,30,3,0,6.118,1.176,0.118,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/14/2020,197,41,3,0,7.726,1.608,0.118,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/15/2020,249,52,3,0,9.765,2.039,0.118,0,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/16/2020,298,49,5,2,11.686,1.922,0.196,0.078,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/17/2020,375,77,5,0,14.706,3.02,0.196,0,30.56,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/18/2020,454,79,5,0,17.804,3.098,0.196,0,30.56,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/19/2020,565,111,6,1,22.157,4.353,0.235,0.039,34.53,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/20/2020,709,144,6,0,27.804,5.647,0.235,0,42.47,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/21/2020,874,165,7,1,34.275,6.471,0.275,0.039,45.24,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/22/2020,1098,224,7,0,43.059,8.784,0.275,0,45.24,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/23/2020,1709,611,7,0,67.02,23.961,0.275,0,45.24,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/24/2020,1823,114,7,0,71.491,4.471,0.275,0,50.54,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/25/2020,2423,600,8,1,95.02,23.53,0.314,0.039,63.11,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/26/2020,2799,376,11,3,109.765,14.745,0.431,0.118,63.11,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/27/2020,3166,367,13,2,124.157,14.392,0.51,0.078,63.11,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/28/2020,3378,212,13,0,132.471,8.314,0.51,0,63.11,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/29/2020,3809,431,14,1,149.373,16.902,0.549,0.039,63.11,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/30/2020,4093,284,16,2,160.511,11.137,0.627,0.078,71.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,3/31/2020,4557,464,19,3,178.707,18.196,0.745,0.118,71.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/1/2020,4707,150,20,1,184.589,5.882,0.784,0.039,71.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/2/2020,4976,269,21,1,195.138,10.549,0.824,0.039,71.44,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/3/2020,5224,248,23,2,204.864,9.726,0.902,0.078,70.91,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/4/2020,5548,324,30,7,217.57,12.706,1.176,0.275,70.91,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/5/2020,5687,139,34,4,223.021,5.451,1.333,0.157,70.91,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/6/2020,5744,57,36,2,225.256,2.235,1.412,0.078,70.91,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/7/2020,5844,100,42,6,229.178,3.922,1.647,0.235,70.91,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/8/2020,5956,112,45,3,233.57,4.392,1.765,0.118,70.91,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/9/2020,6052,96,50,5,237.334,3.765,1.961,0.196,70.91,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/10/2020,6152,100,52,2,241.256,3.922,2.039,0.078,70.91,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/11/2020,6238,86,54,2,244.629,3.373,2.118,0.078,70.91,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/12/2020,6289,51,57,3,246.629,2,2.235,0.118,70.91,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/13/2020,6322,33,61,4,247.923,1.294,2.392,0.157,70.91,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/14/2020,6366,44,61,0,249.648,1.725,2.392,0,70.91,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/15/2020,6416,50,61,0,251.609,1.961,2.392,0,70.91,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/16/2020,6458,42,63,2,253.256,1.647,2.471,0.078,70.91,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/17/2020,6497,39,63,0,254.786,1.529,2.471,0,70.91,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/18/2020,6533,36,67,4,256.197,1.412,2.627,0.157,70.91,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/19/2020,6586,53,69,2,258.276,2.078,2.706,0.078,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/20/2020,6612,26,70,1,259.295,1.02,2.745,0.039,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/21/2020,6625,13,71,1,259.805,0.51,2.784,0.039,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/22/2020,6647,22,74,3,260.668,0.863,2.902,0.118,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/23/2020,6654,7,74,0,260.942,0.275,2.902,0,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/24/2020,6667,13,75,1,261.452,0.51,2.941,0.039,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/25/2020,6687,20,79,4,262.237,0.784,3.098,0.157,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/26/2020,6703,16,81,2,262.864,0.627,3.176,0.078,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/27/2020,6713,10,83,2,263.256,0.392,3.255,0.078,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/28/2020,6725,12,84,1,263.727,0.471,3.294,0.039,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/29/2020,6738,13,88,4,264.237,0.51,3.451,0.157,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,4/30/2020,6746,8,90,2,264.55,0.314,3.529,0.078,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/1/2020,6762,16,92,2,265.178,0.627,3.608,0.078,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/2/2020,6767,5,93,1,265.374,0.196,3.647,0.039,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/3/2020,6783,16,93,0,266.001,0.627,3.647,0,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/4/2020,6801,18,95,2,266.707,0.706,3.726,0.078,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/5/2020,6825,24,95,0,267.648,0.941,3.726,0,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/6/2020,6849,24,96,1,268.589,0.941,3.765,0.039,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/7/2020,6875,26,97,1,269.609,1.02,3.804,0.039,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/8/2020,6896,21,97,0,270.433,0.824,3.804,0,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/9/2020,6914,18,97,0,271.139,0.706,3.804,0,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/10/2020,6929,15,97,0,271.727,0.588,3.804,0,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/11/2020,6941,12,97,0,272.197,0.471,3.804,0,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/12/2020,6948,7,97,0,272.472,0.275,3.804,0,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/13/2020,6964,16,97,0,273.099,0.627,3.804,0,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/14/2020,6975,11,98,1,273.531,0.431,3.843,0.039,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/15/2020,6989,14,98,0,274.08,0.549,3.843,0,68.26,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/16/2020,7019,30,98,0,275.256,1.176,3.843,0,69.31,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/17/2020,7036,17,98,0,275.923,0.667,3.843,0,66.14,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/18/2020,7045,9,98,0,276.276,0.353,3.843,0,66.14,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/19/2020,7060,15,99,1,276.864,0.588,3.882,0.039,66.14,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/20/2020,7068,8,99,0,277.178,0.314,3.882,0,66.14,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/21/2020,7079,11,100,1,277.609,0.431,3.922,0.039,66.14,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/22/2020,7081,2,100,0,277.688,0.078,3.922,0,66.14,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/23/2020,7095,14,101,1,278.237,0.549,3.961,0.039,,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUS,Australia,5/24/2020,7106,11,102,1,278.668,0.431,4,0.039,,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUT,Austria,12/31/2019,0,0,0,0,0,0,0,0,,25499881,3.202,37.9,15.504,10.129,44648.71,5.07
AUT,Austria,1/1/2020,0,0,0,0,0,0,0,0,,9006400,106.749,44.4,19.202,13.748,45436.686,6.35
AUT,Austria,1/2/2020,0,0,0,0,0,0,0,0,0,9006400,106.749,44.4,19.202,13.748,45436.686,6.35
AUT,Austria,1/3/2020,0,0,0,0,0,0,0,0,0,9006400,106.749,44.4,19.202,13.748,45436.686,6.35
AUT,Austria,1/4/2020,0,0,0,0,0,0,0,0,0,9006400,106.749,44.4,19.202,13.748,45436.686,6.35
AUT,Austria,1/5/2020,0,0,0,0,0,0,0,0,0,9006400,106.749,44.4,19.202,13.748,45436.686,6.35
AUT,Austria,1/6/2020,0,0,0,0,0,0,0,0,0,9006400,106.749,44.4,19.202,13.748,45436.686,6.35
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
AUT,Austria,,,,,,,,,,,,,,,,,
